,Unnamed: 0,index,Unnamed: 0.1,名字,地址,园区描述,园区画像,办公租房,工业地价,级别荣誉,产业集群,创新载体,区位交通,高新企业,上市企业,生物医药企业,典型企业,工业地价(万/亩起),住房租金(元/月),办公房租(元/平米/天),工业厂房(万元/平米),峰值天然气(元/立方米),峰值水费(元/立方米),峰值电费(元/千瓦时),公共食堂,周边快餐店,人才公寓配套,1公里范围内小区,1公里内酒店数量,5公里内四星级以上酒店数量,距离地铁站,园区附近500米内公交站,3公里内电影院,3公里内商业综合体,高校资源,人才资源,网址,lat,lon,confidence,comprehension
612,612,612,612,黄冈高新技术产业开发区,湖北省黄冈市明珠大道68号,"黄冈高新技术产业园位于黄冈市新城区,紧邻沪蓉高速、京珠高速，建有长江国家二级港，水，陆，空交通便利。","['中药种植、养殖', '健康管理服务', '化药', '金融服务', '生物技术研究']",-元/m²/天,-万/亩起,[],"['装备制造', '食品饮料', '生物医药']",[],"['距离黄冈东站：12KM驾车需要23分钟', '距离黄州站：19KM驾车需要32分钟', '距离黄梅南站：142KM驾车需要146分钟', '距离顺丰国际机场：1033KM驾车需要800分钟']",1,-,20,"['湖北壬和网络科技有限公司', '黄冈新希望饲料科技有限公司', '湖北李时珍文林制药有限公司', '湖北李时珍中医药科技学校有限公司', '湖北超福药业有限公司', '湖北伦欣医疗投资管理有限公司', '黄冈永安医疗器械有限公司', '湖北鑫开商贸有限责任公司', '湖北邦恩医疗器械有限公司', '益传云电子商务(黄冈)有限公司', '湖北思迈尔贸易有限公司', '元器智能科技(湖北)有限公司', '黄冈市益邱农业科技有限公司', '黄冈市乐航健康管理咨询有限责任公司', '黄冈市黄州区普瑞和大药房']",-,463-763,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/08ecec0a04fa2f3bae11001913f6bea5,30.449879996259412,114.91789367714676,80,100
613,613,613,613,长沙黄花综合保税区,长沙黄花综合保税区综合大楼七楼(长沙县黄花镇大元路南侧),,"['生物技术研究', '医学研究', '健康管理服务', '医药物流', '生物农业']",-元/m²/天,-万/亩起,[],"['航空物流', '航空服务', '电子信息', '生物医药']",[],"['距离长沙站：25KM驾车需要38分钟', '距离长沙南站：20KM驾车需要30分钟', '距离长沙西站：28KM驾车需要55分钟', '距离长沙黄花国际机场：2KM驾车需要7分钟', '距离宁乡巷子口机场：22KM驾车需要35分钟']",-,-,49,"['湖南创威医疗器械有限公司', '湖南易发国际贸易有限公司', '湖南德星医疗器械有限公司', '湖南振德医疗器械有限公司', '湖南涛慷茂源生物科技有限公司', '湖南洋葱头国际供应链管理有限责任公司', '湖南斯贝艾特医疗器械有限公司', '长沙县先导国际贸易有限公司', '湖南海吉雅医疗器械有限公司', '湖南旺盈医疗器械有限公司', '长沙久晟贸易集团有限公司', '湖南菩宁堂药业有限公司', '湖南绿生源国际贸易有限公司', '湖南顺丰医药供应链有限公司', '湖南乐氏家族老药铺有限公司']",-,564-864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/7faa68823ef125965d71b677d644e823,28.19702625676715,113.1996935069221,50,18
614,614,614,614,廊坊经济技术开发区,河北省廊坊市广阳区友谊路18号,,"['健康管理服务', '生物技术研究', '医学研究', '医疗机构', '生物农业', '手术器械', '治疗设备', '保健食品', '医用耗材', '中药种植、养殖']",-元/m²/天,-万/亩起,[],"['机械电子', '食品', '新型建材', '轻工纺织', '生物制药']",[],"['距离廊坊站：13KM驾车需要34分钟', '距离廊坊北站：11KM驾车需要30分钟', '距离北京大兴国际机场：40KM驾车需要76分钟']",2,-,255,"['廊坊诺道中科医学检验实验室有限公司', '廊坊黎明气体有限公司', '凯瑞通电子技术(廊坊)有限公司', '大雄农业科技有限公司', '中冶吉信健康产业有限责任公司', '多元医疗科技廊坊有限公司', '新奥博为技术有限公司', '河北环兴保健食品有限公司', '北京环兴医药科技集团有限公司', '河北诺道健康科技有限公司', '廊坊多元城市置业有限公司', '廊坊颐悦医疗科技有限公司', '廊坊华大吉比爱生物技术有限公司', '盏百年生物科技有限公司', '北京环兴高科医药研究院有限公司']",-,511-811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,['廊坊卫生职业学院'],[],https://www.yaoxuanzhi.com/parkdetail/9c32c6d0bef18615d1787d40dd4729c3,39.566568021403526,116.75178795904499,80,100
615,615,615,615,燕郊高新技术产业开发区,河北省三河市燕郊高新区行宫东大街1号,,"['健康管理服务', '生物技术研究', '医疗机构', '医学研究', '金融服务', '保健食品', '化药', '医药包材', '体外诊断试剂', '中药']",-元/m²/天,-万/亩起,[],"['软件', '高新技术产品', '服务外包', '通讯与电子专用设备', '生物医药']",[],"['距离廊坊站：70KM驾车需要114分钟', '距离廊坊北站：70KM驾车需要114分钟', '距离北京大兴国际机场：75KM驾车需要78分钟']",1,-,214,"['森隆药业有限公司', '天津金耀集团河北永光制药有限公司', '北京国民养老服务有限公司', '纽哈伯药业有限公司', '全聚财商贸有限公司', '蚁爱生物科技(河北)有限公司', '河北雅仕杰医学检验所有限公司', '河北洋浪商贸有限公司', '河北颐养堂中医医院有限公司', '河北策锐商贸有限公司', '康景商贸(廊坊)有限公司', '三河鑫淼生物科技有限公司', '三河市天雅健康管理有限公司', '博斯康莱生物科技三河有限公司', '馨浩航(河北)医疗科技有限公司']",-,501-801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,['防灾科技学院'],[],https://www.yaoxuanzhi.com/parkdetail/75c4f2db7564549382e1f9d4b58c1a21,39.948042424825914,116.81084056662033,80,100
616,616,616,616,蚌埠高新技术产业开发区,安徽省蚌埠市燕山路1599号,,"['生物技术研究', '健康管理服务', '化药', '医疗机构', '检验设备、试剂', '中药', '手术器械', '治疗设备', '保健食品', '生物农业']",-元/m²/天,-万/亩起,[],"['装备制造及汽车零部件', '电子信息', '新材料和新能源', '生物医药']",[],"['距离蚌埠站：9KM驾车需要27分钟', '距离蚌埠南站：12KM驾车需要30分钟']",5,1,67,"['蚌埠精工制药机械有限公司', '安徽奥弗医疗设备科技股份有限公司', '安徽英特电子有限公司', '安徽丰原利康制药有限公司', '安徽环球药业股份有限公司', '安徽兴宇轨道装备有限公司', '蚌埠火鹤制药股份有限公司', '安徽红方生态养老服务有限公司', '安徽粤智徽源生物科技有限公司', '安徽环球医药贸易有限公司', '蚌埠明日欣医药有限公司', '安徽天鉴智能科技有限公司', '蚌埠宏业药业有限公司', '安徽德品医疗科技有限公司', '安徽赛沃共创生物科技合伙企业(有限合伙)']",-,361-661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,['中国人民解放军汽车管理学院'],[],https://www.yaoxuanzhi.com/parkdetail/de7220721fca58894c3d16a99a4fef60,32.91083369006716,117.31433166515295,80,100
617,617,617,617,北上海生物医药产业园,上海市宝山区罗店镇市一路200号,,"['生物技术研究', '健康管理服务', '医疗机构', '治疗设备', '手术器械', '医学研究', '医用耗材', '生物农业', '手术室及医患用品', '进口代理']",-元/m²/天,-万/亩起,[],['生物医药'],[],"['距离上海站：29KM驾车需要60分钟', '距离上海南站：39KM驾车需要77分钟', '距离上海虹桥站：31KM驾车需要51分钟', '距离上海西站：28KM驾车需要54分钟', '距离上海虹桥国际机场：30KM驾车需要53分钟', '距离上海浦东国际机场：66KM驾车需要80分钟']",5,-,324,"['上海景泽生物技术有限公司', '上海埃尔顿医疗器械有限公司', '上海景峰制药有限公司', '上海朝晖药业有限公司', '上海科盾医疗器械科技有限公司', '正大天晴康方(上海)生物医药科技有限公司', '上海柏舆医疗科技有限公司', '上海上药创新制药有限公司', '上药智慧物流(上海)有限公司', '上海恩康医疗管理有限公司', '上海盛罗生物医药开发有限公司', '上海上药康希诺生物制药有限公司', '上海华俞医疗投资管理有限公司', '上海千山远东制药机械有限公司', '露菲雅(上海)生物科技有限公司']",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/d2f9dd63aad9b0cbe9ad5f1128dd5e90,31.417156338100302,121.3421724758116,80,100
618,618,618,618,胶州经济技术开发区,山东省青岛市胶州经济技术开发区,,"['生物技术研究', '健康管理服务', '生物农业', '医学研究', '医药物流']",-元/m²/天,-万/亩起,[],"['研发制造', '鞋业服装', '装备制造', '生物制药', '新能源新材料', '机械电子']",[],"['距离青岛站：56KM驾车需要69分钟', '距离青岛北站：42KM驾车需要56分钟', '距离青岛西站：53KM驾车需要66分钟', '距离董家口站：1203KM驾车需要851分钟', '距离青岛流亭国际机场：41KM驾车需要69分钟', '距离青岛胶东国际机场：51KM驾车需要66分钟']",-,-,58,"['青岛西凯生物技术有限公司', '青岛沪胶生物科技开发中心', '青岛港青健康产业有限公司', '青岛鲍曼国际经济技术合作股份有限公司', '青岛络通生物科技有限公司', '山东华御生物科技有限公司', '青岛海之乐生物科技有限公司', '青岛广源昌益商贸有限公司', '青岛自然之爱生物科技有限公司', '青岛红耀康源健康产业有限公司', '蓝耘智合生物科技有限责任公司', '青岛澳鼎健康产业集团有限公司', '利德健康科技(青岛)有限公司', '青岛澳鼎生物科技有限公司', '青岛钜辉新材料科技有限公司']",-,335-635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/976d66ee543b85fd8b1d369b8764e3fe,36.2641785410655,120.02767814904304,20,100
619,619,619,619,临沂高新技术产业开发区,山东省临沂高新区龙湖路39号,,"['生物技术研究', '健康管理服务', '生物农业', '医疗机构', '医学研究', '保健食品', '中药种植、养殖', '化药', '中药', '金融服务']",-元/m²/天,-万/亩起,"['省级生态示范园', '省级循环经济示范园', '省级电子信息产业园', '省级节能环保产业基地', '省级新型工业化示范基地', '国家小型微型企业创业创新示范基地', '国家海智计划工作基地', '国家科技创新人才培养示范基地', '国家火炬电子元器件特色产业基地']","['电子信息', '装备制造', '新材料']",[],"['距离临沂站：9KM驾车需要33分钟', '距离临沂北站：25KM驾车需要76分钟', '距离临沂机场：17KM驾车需要50分钟', '距离费县通用机场：51KM驾车需要93分钟']",12,1,853,"['中拓生物有限公司', '鲁健检测科技有限公司', '山东天洁净化环境科技有限公司', '山东昊盾警用装备有限公司', '山东鲁健生物医药科技有限公司', '山东翰康生物科技有限公司', '山东利坤生物科技有限公司', '临沂市兴华医用器材有限公司', '山东丑牛网络科技有限公司', '山东卫康生物医药科技有限公司', '山东罗欣药业集团股份有限公司', '山东裕欣药业有限公司', '山东民瑞中药饮片有限公司', '山东神行通信息技术有限公司', '山东恒辰生物科技有限公司']",-,276-576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/72a71658014ccdab252155a84330530e,34.987993328115614,118.25854446281053,50,24
620,620,620,620,河北南宫经济开发区,河北省邢台市南宫市东进街与东环路交叉口东北角,,"['生物农业', '生物技术研究', '医学研究', '中药种植、养殖']",-元/m²/天,-万/亩起,[],"['装备制造', '食品', '医药']",[],"['距离邢台东站：99KM驾车需要81分钟', '距离邢台站：105KM驾车需要99分钟', '距离清河城站：54KM驾车需要55分钟', '距离邢台褡裢机场：106KM驾车需要108分钟']",-,-,14,"['中科荣威生物药业(河北)集团有限公司', '南宫市盛昶源医疗器械有限公司', '河北弘创气体设备有限公司', '河北奥德植保药业有限公司', '南宫市新创医疗科技有限公司', '南宫市天泓医疗科技有限公司', '南宫瑞博奥生物科技有限公司', '青艾(河北)医疗器械有限公司', '南宫市仁信中药材有限公司', '河北嘉和生物科技有限公司', '河北锐特加医疗科技有限公司', '河北昌沅生物科技有限公司', '南宫市万寿福商贸有限公司', '河北可超医疗科技有限公司']",-,433-733,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/5b9cd9b03906371bf22da44d37c556e2,37.35595839668206,115.41604040082385,30,100
621,621,621,621,天府中药城,四川省成都市彭州市西河东路29西南90米,,"['中药', '医学研究', '化药', '保健食品', '健康管理服务', '生物技术研究', '医疗机构', '生物农业', '中药种植、养殖', '药品CMO']",-元/m²/天,-万/亩起,[],"['现代中药', '创新植物药', '医药贸易及康养产业']",[],"['距离成都站：33KM驾车需要36分钟', '距离成都东站：52KM驾车需要45分钟', '距离成都南站：48KM驾车需要49分钟', '距离成都西站：36KM驾车需要34分钟', '距离成都天府国际机场：120KM驾车需要94分钟', '距离成都双流国际机场：59KM驾车需要60分钟']",4,-,39,"['四川新绿色药业科技发展有限公司', '成都第一制药有限公司', '四川济生堂药业有限公司', '四川协力制药股份有限公司', '亚宝药业四川制药有限公司', '四川科创制药集团有限公司', '彭州新中益中药材种植有限公司', '成都逢春现代制药有限公司', '成都益良医药科技有限公司', '四川五盟生命科技有限公司', '成都市中加维尔康生物科技有限公司', '状元堂中医药股份有限公司', '四川中科际中药材集团有限公司', '四川沣润药业有限公司', '四川省回旋医药科技有限公司']",-,1003-1303,-,-,-,3.03,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/46596a07987152f20a0c985a84dd129b,30.94995970074723,103.95290402307192,80,57
622,622,622,622,吉林白山经济开发区,吉林省白山市浑江区浑江大街1699号,,"['健康管理服务', '中药种植、养殖', '金融服务', '医疗机构', '生物农业', '化药', '保健食品', '生物技术研究', '医学研究', '中药']",-元/m²/天,-万/亩起,['吉林省循环经济示范区'],"['医药', '矿产品开发', '能源']",[],"['距离白山市站：3KM驾车需要9分钟', '距离江源站：21KM驾车需要29分钟', '距离长白山机场：146KM驾车需要126分钟']",1,-,127,"['吉林长白山药业集团股份有限公司', '白山睿生伍福文旅大健康产业发展有限公司', '吉林明泉药业科技有限公司', '吉林省福寿森林康养(集团)有限公司', '吉林春柏药业股份有限公司', '吉林省盛海壹号医疗产业投资中心(有限合伙)', '吉林省健宁医疗器械有限公司', '施慧达药业集团(吉林)有限公司', '白山弘济中医肛肠医院(普通合伙)', '吉林省中天奉宫生物科技有限公司', '白山爱尔眼科医院有限公司', '白山市盛弘土特产贸易有限公司', '白山市万福园养老有限公司', '大医惠众(白山)健康科技有限公司', '白山金谷农业投资开发有限公司']",-,333-633,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,['长白山职业技术学院'],[],https://www.yaoxuanzhi.com/parkdetail/31862a85a10d4b808459b702e7282e56,41.93038915234573,126.40946740100028,80,100
623,623,623,623,临沂经济技术开发区,山东省临沂市河东区临沂经济技术开发区沂河路3号,,"['健康管理服务', '生物技术研究', '生物农业', '医学研究', '医疗机构', '中药种植、养殖', '进口代理', '保健食品', '化药', '金融服务']",-元/m²/天,-万/亩起,"['联合国绿色工业平台', '国家产城融合示范区', '国家新型城镇化综合试点单位', '中国电子商务示范园区', '国家生态工业示范园区', '中国产学研合作创新示范基地', '中国物流示范基地', '国家循环化改造示范园区']","['装备制造', '生物医药', '新材料']",[],"['距离临沂站：8KM驾车需要21分钟', '距离临沂北站：14KM驾车需要35分钟', '距离临沂机场：5KM驾车需要15分钟', '距离费县通用机场：52KM驾车需要104分钟']",5,1,1020,"['翔宇药业股份有限公司', '山东一方制药有限公司', '山东中健康桥制药有限公司', '临沂信邦生物科技有限公司', '山东省芙蓉堂制药有限公司', '仁和堂医药集团有限公司', '临沂市仁和堂医药(连锁)有限公司', '国药控股鲁南有限公司', '山东汉玉东方健康产业有限公司', '临沂华亿鑫医疗器械有限公司', '山东太阳鸟服饰有限公司', '国人服饰股份有限公司', '修正药业集团临沂修正制药有限公司', '一鸣建设集团有限公司', '山东欧航实业有限公司']",-,317-617,-,-,-,-,-,-,-,有,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/3728f0967294ab14fa8ce33624a59e1b,35.02386159824001,118.40388488089441,80,100
624,624,624,624,湖南祁阳经济开发区,湖南省永州市祁阳县浯溪南路与灯塔路交叉口东200米,,"['生物农业', '生物技术研究', '健康管理服务', '体外诊断试剂', '检验设备、试剂', '手术器械', '影像设备', '医学研究', '中药', '医疗机构']",-元/m²/天,-万/亩起,"['全国乡镇企业东西合作示范区', '全国乡镇企业示范区', '湖南省星火技术密集区']","['轻纺制鞋', '食品', '医药']","['城南工业新区', '黎家坪建材工业园', '浯溪冶化工业园', '白水科技工业园']","['距离永州站：41KM驾车需要60分钟', '距离零陵站：64KM驾车需要68分钟', '距离道州站：211KM驾车需要167分钟', '距离永州零陵机场：44KM驾车需要52分钟']",4,-,49,"['湖南鑫利生物科技有限公司', '祁阳五洲医药包装有限公司', '湖南恒荣电子科技有限公司', '湖南康立成生物科技有限公司', '湖南舜祁生物科技有限公司', '永州百岁门李氏骨伤专科医院有限公司', '湖南千山医疗器械有限公司', '永州市金茂展微电机有限公司', '湖南自然韵生物工程股份有限公司', '祁阳善道灵健康管理有限公司', '永州市众信中药饮片有限公司', '永州市众信医药有限责任公司', '新田县华珊电子科技有限公司', '湖南晟鑫如泰生物科技有限公司', '湖南御冠医疗用品有限公司']",-,435-735,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/869d46f6148b02971e174c2bdfd198a8,26.56539541052516,111.84497031649855,30,100
625,625,625,625,哈南工业新城,黑龙江省哈尔滨市平房区友协大街政府,,"['健康管理服务', '医疗机构', '生物农业', '生物技术研究', '医学研究', '生物环保', '生物能源', '治疗设备', '医用耗材', '手术器械']",-元/m²/天,-万/亩起,[],"['交通运输设备制造', '新型装备制造', '材料产业', '食品医药产业', '电子信息产业', '现代服务业']",[],"['距离哈尔滨站：24KM驾车需要62分钟', '距离哈尔滨西站：23KM驾车需要61分钟', '距离哈尔滨北站：50KM驾车需要56分钟', '距离哈尔滨东站：30KM驾车需要88分钟', '距离哈尔滨太平国际机场：50KM驾车需要59分钟']",3,-,143,"['哈尔滨格林标本技术开发有限公司', '黑龙江航天信息有限公司', '哈尔滨一洲制药有限公司', '哈尔滨海吉雅健康管理有限公司', '哈尔滨市中企万通科技发展有限公司', '黑龙江辉煌新能源科技有限责任公司', '哈尔滨东北基因科技发展有限公司', '华润黑龙江医药有限公司', '丰润生物科技股份有限公司', '黑龙江奉君养老集团有限公司', '哈尔滨金梓翔商贸有限公司', '黑龙江农大谷和大豆生物科技有限公司', '慧渡(哈尔滨)医疗科技有限公司', '黑龙江天鹅颐养健康产业集团有限公司', '黑龙江国益康养老服务集团有限公司']",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,['黑龙江东方学院'],[],https://www.yaoxuanzhi.com/parkdetail/eb25b4d54fe08388fe4897ff6b4202aa,45.5924662603492,126.63437389041172,30,57
626,626,626,626,郑州台湾科技园,郑州航空港南区四港联动大道与S102省道交叉口西南京港澳高速郑州段薛店出口向东300米路南,,"['生物技术研究', '医学研究', '生物农业', '健康管理服务', '医疗机构', '化药', '体外诊断试剂', '医用诊察和监护器械', '保健食品', '中药种植、养殖']",-元/m²/天,-万/亩起,[],"['生物科技', '电子信息']",[],"['距离郑州站：45KM驾车需要52分钟', '距离郑州东站：36KM驾车需要37分钟', '距离郑州南站：33KM驾车需要36分钟', '距离郑州西站：62KM驾车需要60分钟', '距离郑州新郑国际机场：9KM驾车需要17分钟', '距离郑州上街机场：93KM驾车需要102分钟']",2,-,94,"['河南美泰宝生物制药有限公司', '百创汇国际生物科技(武汉)股份有限公司', '中原来复基因科技有限公司', '郑州航空港区康悦生物技术有限公司', '卓瑞姆国际医疗科技有限公司', '威歌尔(河南)生物科技集团有限公司', '郑州信德医疗科技有限公司', '河南向氏药坊本草医药有限公司', '郑州爱微迪医学检验实验室有限公司', '河南喜康园健康管理有限公司', '赛尔生物(河南)科技发展有限公司', '河南昂睿生物科技有限公司', '河南省格林金斯生物科技有限公司', '河南恒康生物科技有限公司', '河南尊麦商贸有限公司']",-,417-717,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/a53a68578bc2e625c62ebb9399c7cb32,34.50530278763147,113.8093165939202,75,0
627,627,627,627,绍兴柯桥经济技术开发区,绍兴市柯桥区滨海工业区秋实路666号,,"['医学研究', '生物技术研究', '医疗机构', '健康管理服务', '生物制造', '生物药', '进口代理', '医用康复器械', '妇产及生殖设备', '手术器械']",-元/m²/天,-万/亩起,[],"['高端装备', '新材料', '电子信息', '现代医药', '现代服务业', '药品制造', '医用敷料及耗材', '医用美容产品']",[],"['距离绍兴站：20KM驾车需要45分钟', '距离绍兴北站：13KM驾车需要26分钟', '距离绍兴东站：35KM驾车需要54分钟', '距离诸暨站：93KM驾车需要85分钟', '距离上虞站：36KM驾车需要50分钟']",3,-,41,"['浙江迅实科技有限公司', '浙江美华鼎昌医药科技有限公司', '绍兴朱丽叶医疗器械有限公司', '绍兴柯桥求是医院有限公司', '华绣科技有限公司', '浙江赛尚医药科技有限公司', '瑞创生物技术有限公司', '爱科索智能机器人有限公司', '浙江瑞加美生物科技有限公司', '滨会生物科技(浙江)有限公司', '绍兴瑞恒健康信息咨询合伙企业(有限合伙)', '绍兴盖科生物科技有限公司', '绍兴沃然医疗科技有限公司', '浙江金视野纺织品有限公司', '浙江瑞倍尔生物科技有限公司']",-,674-974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/ac84c4b2398fc0fe0be806e105a73d22,30.155516546148988,120.62381071317631,80,100
628,628,628,628,江西进贤产业园,江西省南昌市进贤县,,"['医学研究', '生物农业', '手术器械', '保健食品', '妇产及生殖设备', '医疗机构', '生物技术研究', '呼吸、麻醉和急救器械', '健康管理服务', '中药']",-元/m²/天,-万/亩起,[],"['医疗器械', '装备制造', '电子信息']",[],"['距离南昌站：55KM驾车需要68分钟', '距离南昌西站：66KM驾车需要57分钟', '距离南昌昌北国际机场：75KM驾车需要59分钟', '距离南昌瑶湖机场：74KM驾车需要75分钟']",4,-,308,"['江西威敌生物科技有限公司', '江西众强实业有限公司', '江西依莱斯医疗器械有限公司', '江西隆莱生物制药有限公司', '江西仲襄本草生物有限公司', '江西鹏翔医疗设备集团有限公司', '江西中成药业集团有限公司', '江西中成中药原料有限公司', '江西省腾龙生物药业有限公司', '江西青洪药业有限公司', '江西奥亚斯医疗器械有限公司', '江西洪氏体育用品有限公司', '江西瑞勤医疗科技有限公司', '江西省瑞春医疗科技有限公司', '进贤县飞渡医疗科技有限公司']",-,385-685,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/4628e22f3a9fbc1e36050ed892cfd85a,28.380194101206122,116.23710049363507,20,100
629,629,629,629,安徽太和经济开发区,安徽省阜阳市太和县三角元,,"['生物技术研究', '生物农业', '医学研究', '中药', '健康管理服务', '保健食品', '化药', '医疗机构', '中药种植、养殖', '医疗信息服务']",-元/m²/天,-万/亩起,"['全国农产品加工创业基地', '安徽省新型工业化生物医药产业示范基地', '安徽省太和生物医药和物流高新技术产业基地', '徽商最佳投资区域']","['医药化工', '轻工纺织', '农副产品加工']","['医药制造产业园', '发制品产业园', '纺织服装产业园', '木业家具产业园', '农副产品加工产业园']","['距离阜阳站：66KM驾车需要68分钟', '距离阜阳西站：46KM驾车需要71分钟', '距离阜阳机场：50KM驾车需要83分钟']",10,-,236,"['安徽海神寿春药业有限公司', '安徽华康药品包装有限公司', '安徽盛康药业有限公司', '安徽徽科生物工程技术有限公司', '安徽五岳松纳米技术有限公司', '安徽弘腾药业有限公司', '安徽银丰药业股份有限公司', '安徽保金药业有限公司', '太和县美欣药业有限公司', '安徽祥瑞药业有限责任公司', '太和县中科蓝海智能医疗设备有限公司', '安徽宝华药业有限公司', '安徽德信佳生物医药有限公司', '悦康药业集团安徽天然制药有限公司', '阜阳市昌玉药材有限公司']",-,281-581,-,-,-,-,-,-,-,有,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/73afe6c5116562f38a56bb422328f24e,33.21305759415476,115.59607637294877,50,100
630,630,630,630,焦点梦想园生物医药孵化园,上海市嘉定区新培路51号,,"['生物技术研究', '生物农业', '疾病精准诊断', '体外诊断试剂']",-元/m²/天,-万/亩起,[],['大健康产业(生物医药)/互联网/金融投资/商务办公'],[],"['距离上海站：33KM驾车需要75分钟', '距离上海南站：43KM驾车需要84分钟', '距离上海虹桥站：36KM驾车需要52分钟', '距离上海西站：30KM驾车需要60分钟', '距离上海虹桥国际机场：34KM驾车需要58分钟', '距离上海浦东国际机场：75KM驾车需要94分钟']",1,-,8,"['上海百趣生物医学科技有限公司', '上海阿趣生物科技有限公司', '菲诺克生物科技(上海)有限公司', '上海焦点生物技术有限公司', '上海能健源生物农业有限公司', '上海腾趣生物医学科技有限公司', '上海华趣生物医学科技有限公司', '景三医疗科技(上海)有限公司']",-,3361-3661,-,-,-,2.62,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/014225672fb1f7d35cdb28e784f3dfc2,31.412880219824856,121.20874309264128,80,100
631,631,631,631,咸宁高新技术产业园区,咸宁高新区,,"['健康管理服务', '医疗机构', '生物农业', '医学研究', '生物技术研究', '保健食品', '医药物流', '生物环保', '医疗信息服务', '生物药']",-元/m²/天,-万/亩起,[],"['先进装备制造业', '电子信息产业', '新材料新能源产业', '生物医药业']",[],"['距离咸宁站：6KM驾车需要18分钟', '距离咸宁北站：8KM驾车需要14分钟', '距离咸宁南站：5KM驾车需要13分钟', '距离咸宁东站：0KM驾车需要3分钟', '距离赤壁北站：76KM驾车需要69分钟', '距离赤壁站：47KM驾车需要70分钟']",3,-,159,"['湖北惠生药业有限公司', '湖北百米生物实业有限公司', '湖北浩华生物技术有限公司', '湖北福人金身药业有限公司', '咸宁市福达医疗用品股份有限公司', '湖北道康医疗科技有限公司', '湖北宝仕康药业有限公司', '光谷南大健康产业(湖北)有限公司', '癸亥科技有限公司', '乐福思健康用品有限公司', '湖北锐华高新科技有限公司', '湖北晨宇通医药集团有限公司', '咸宁长富盛科技有限公司', '湖北德云堂医药科技有限公司', '湖北海王德明医药有限公司']",-,408-708,-,-,-,-,-,-,-,无,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/3ab49d3d36726fdc4fc4e3060f41339a,29.7495619293229,113.96176504609394,50,100
632,632,632,632,青岛蓝谷高新技术产业开发区,山东省青岛市即墨区青岛蓝谷高新技术开发区山云路327号,,"['中药种植、养殖', '健康管理服务', '生物技术研究', '生物农业', '医学研究', '保健食品', '手术室及医患用品', '医用耗材', '手术器械', '生物药']",-元/m²/天,-万/亩起,[],"['通用航空', '生物医药', '电子信息']",[],"['距离青岛站：70KM驾车需要70分钟', '距离青岛北站：56KM驾车需要53分钟', '距离红岛站：65KM驾车需要68分钟', '距离青岛西站：67KM驾车需要67分钟', '距离董家口站：1320KM驾车需要933分钟', '距离青岛流亭国际机场：43KM驾车需要38分钟', '距离青岛胶东国际机场：58KM驾车需要51分钟']",1,-,74,"['青岛坤腾医疗器械有限公司', '青岛蓝谷药业有限公司', '好生长(山东)生物科技有限公司', '青岛乐氏同仁汉方生物科技有限公司', '青岛海缘道地中药材科技有限公司', '黄龙(青岛)制药有限公司', '青岛圣汇中药材种植专业合作社', '山东大医精诚药业有限公司', '青岛帝威智能装备有限公司', '青岛喜来福医药科技有限公司', '青岛健尔贝生物科技有限公司', '青岛花乡药谷健康养生产业有限公司', '青岛海丰盛生态农业有限公司', '青岛科丰医药有限公司', '青岛亿安海洋植物胶囊药业有限公司']",-,400-700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],https://www.yaoxuanzhi.com/parkdetail/7311631fc3e4fe73876aa6c202f20ef9,36.54653237709344,120.53383821847942,50,18
